t,d01_err,d02_err,d12_err,o_error,o_error_deg
7.08,0.0205,0.1994,0.0278,0.2021,16.76
7.10,0.0205,0.1994,0.0278,0.2041,16.93
7.12,0.0205,0.1994,0.0278,0.2061,17.10
7.14,0.0110,0.1829,0.0479,0.2061,17.04
7.16,0.0156,0.1916,0.0510,0.2035,16.86
7.18,0.0290,0.1668,0.0752,0.2018,16.75
7.20,0.0290,0.1668,0.0752,0.2038,16.92
7.22,0.0290,0.1668,0.0752,0.2058,17.09
7.24,0.0195,0.1502,0.0938,0.2053,17.03
7.26,0.0224,0.1591,0.1003,0.1994,16.54
7.28,0.0337,0.1343,0.1263,0.1946,16.13
7.30,0.0337,0.1343,0.1263,0.1965,16.30
7.32,0.0337,0.1343,0.1263,0.1985,16.47
7.34,0.0242,0.1180,0.1436,0.1980,16.43
7.36,0.0255,0.1270,0.1520,0.1900,15.75
7.38,0.0354,0.1020,0.1774,0.1845,15.25
7.40,0.0354,0.1020,0.1774,0.1864,15.42
7.42,0.0354,0.1020,0.1774,0.1884,15.59
7.44,0.0258,0.0866,0.1922,0.1875,15.53
7.46,0.0253,0.0958,0.2014,0.1787,14.79
7.48,0.0253,0.0713,0.2140,0.1807,14.96
7.50,0.0342,0.0713,0.2231,0.1750,14.44
7.52,0.0342,0.0713,0.2231,0.1769,14.61
7.54,0.0242,0.0571,0.2324,0.1760,14.56
7.56,0.0228,0.0664,0.2415,0.1676,13.85
7.58,0.0313,0.0440,0.2573,0.1622,13.36
7.60,0.0313,0.0440,0.2573,0.1641,13.52
7.62,0.0313,0.0440,0.2573,0.1660,13.69
7.64,0.0215,0.0329,0.2618,0.1651,13.64
7.66,0.0197,0.0424,0.2706,0.1571,12.97
7.68,0.0277,0.0243,0.2844,0.1520,12.50
7.70,0.0277,0.0243,0.2844,0.1538,12.66
7.72,0.0277,0.0243,0.2844,0.1557,12.82
7.74,0.0180,0.0172,0.2900,0.1550,12.79
7.76,0.0163,0.0265,0.2982,0.1477,12.18
7.78,0.0242,0.0122,0.3126,0.1433,11.78
7.80,0.0242,0.0122,0.3126,0.1451,11.94
7.82,0.0242,0.0122,0.3126,0.1469,12.10
7.84,0.0146,0.0090,0.3181,0.1463,12.06
7.86,0.0129,0.0183,0.3259,0.1395,11.50
7.88,0.0205,0.0076,0.3380,0.1354,11.13
7.90,0.0205,0.0076,0.3380,0.1372,11.29
7.92,0.0205,0.0076,0.3380,0.1390,11.44
7.94,0.0109,0.0079,0.3417,0.1385,11.41
7.96,0.0087,0.0175,0.3489,0.1324,10.90
7.98,0.0162,0.0096,0.3593,0.1285,10.57
8.00,0.0162,0.0096,0.3593,0.1303,10.72
8.02,0.0162,0.0096,0.3593,0.1320,10.87
8.04,0.0068,0.0123,0.3620,0.1317,10.84
8.06,0.0048,0.0218,0.3687,0.1262,10.37
8.08,0.0127,0.0162,0.3773,0.1227,10.09
8.10,0.0127,0.0162,0.3773,0.1244,10.24
8.12,0.0127,0.0162,0.3773,0.1261,10.38
8.14,0.0030,0.0257,0.3773,0.1262,10.36
8.16,0.0014,0.0307,0.3852,0.1209,9.92
8.18,0.0098,0.0269,0.3923,0.1176,9.68
8.20,0.0098,0.0269,0.3923,0.1193,9.81
8.22,0.0098,0.0269,0.3923,0.1210,9.95
8.24,0.0000,0.0335,0.3938,0.1205,9.88
8.26,0.0010,0.0432,0.3990,0.1159,9.49
8.28,0.0076,0.0408,0.4049,0.1128,9.27
8.30,0.0076,0.0408,0.4049,0.1144,9.40
8.32,0.0076,0.0408,0.4049,0.1160,9.54
8.34,0.0023,0.0483,0.4059,0.1167,9.55
8.36,0.0035,0.0581,0.4102,0.1123,9.18
8.38,0.0056,0.0565,0.4151,0.1093,8.98
8.40,0.0056,0.0565,0.4151,0.1109,9.11
8.42,0.0056,0.0565,0.4151,0.1124,9.24
8.44,0.0043,0.0648,0.4159,0.1127,9.20
8.46,0.0050,0.0749,0.4191,0.1086,8.85
8.48,0.0044,0.0734,0.4225,0.1058,8.69
8.50,0.0044,0.0734,0.4225,0.1073,8.81
8.52,0.0044,0.0734,0.4225,0.1087,8.93
8.54,0.0056,0.0828,0.4230,0.1092,8.90
8.56,0.0062,0.0931,0.4251,0.1057,8.60
8.58,0.0036,0.0923,0.4269,0.1029,8.45
8.60,0.0036,0.0923,0.4269,0.1043,8.56
8.62,0.0036,0.0923,0.4269,0.1057,8.68
8.64,0.0066,0.1023,0.4270,0.1061,8.63
8.66,0.0064,0.1125,0.4278,0.1025,8.34
8.68,0.0038,0.1114,0.4286,0.1001,8.21
8.70,0.0038,0.1114,0.4286,0.1014,8.32
8.72,0.0038,0.1114,0.4286,0.1027,8.43
8.74,0.0064,0.1205,0.4292,0.1031,8.40
8.76,0.0058,0.1304,0.4289,0.0997,8.12
8.78,0.0049,0.1283,0.4291,0.0974,8.00
8.80,0.0049,0.1283,0.4291,0.0986,8.10
8.82,0.0049,0.1283,0.4291,0.0999,8.20
8.84,0.0048,0.1353,0.4302,0.0999,8.15
8.86,0.0037,0.1450,0.4286,0.0968,7.90
8.88,0.0067,0.1410,0.4290,0.0946,7.77
8.90,0.0067,0.1410,0.4290,0.0958,7.87
8.92,0.0067,0.1410,0.4290,0.0969,7.96
8.94,0.0033,0.1459,0.4315,0.0969,7.92
8.96,0.0028,0.1559,0.4293,0.0940,7.68
8.98,0.0078,0.1496,0.4301,0.0921,7.56
9.00,0.0078,0.1496,0.4301,0.0932,7.65
9.02,0.0078,0.1496,0.4301,0.0942,7.74
9.04,0.0021,0.1518,0.4345,0.0940,7.69
9.06,0.0012,0.1617,0.4316,0.0911,7.45
9.08,0.0096,0.1525,0.4342,0.0893,7.32
9.10,0.0096,0.1525,0.4342,0.0903,7.41
9.12,0.0096,0.1525,0.4342,0.0913,7.48
9.14,0.0002,0.1518,0.4404,0.0907,7.43
9.16,0.0006,0.1619,0.4371,0.0878,7.20
9.18,0.0113,0.1499,0.4411,0.0865,7.08
9.20,0.0113,0.1499,0.4411,0.0874,7.15
9.22,0.0113,0.1499,0.4411,0.0882,7.23
9.24,0.0012,0.1468,0.4488,0.0875,7.17
9.26,0.0014,0.1571,0.4458,0.0843,6.91
9.28,0.0117,0.1427,0.4508,0.0832,6.81
9.30,0.0117,0.1427,0.4508,0.0840,6.87
9.32,0.0117,0.1427,0.4508,0.0848,6.94
9.34,0.0017,0.1374,0.4592,0.0840,6.88
9.36,0.0021,0.1475,0.4558,0.0813,6.67
9.38,0.0124,0.1311,0.4613,0.0803,6.55
9.40,0.0124,0.1311,0.4613,0.0810,6.61
9.42,0.0124,0.1311,0.4613,0.0817,6.67
9.44,0.0024,0.1241,0.4696,0.0805,6.61
9.46,0.0024,0.1344,0.4665,0.0780,6.39
9.48,0.0126,0.1167,0.4715,0.0773,6.30
9.50,0.0126,0.1167,0.4715,0.0779,6.35
9.52,0.0126,0.1167,0.4715,0.0785,6.40
9.54,0.0023,0.1089,0.4787,0.0770,6.32
9.56,0.0024,0.1193,0.4759,0.0745,6.11
9.58,0.0127,0.1007,0.4796,0.0743,6.05
9.60,0.0127,0.1007,0.4796,0.0748,6.09
9.62,0.0127,0.1007,0.4796,0.0753,6.13
9.64,0.0021,0.0928,0.4844,0.0739,6.06
9.66,0.0027,0.1031,0.4818,0.0718,5.89
9.68,0.0132,0.0848,0.4828,0.0719,5.84
9.70,0.0132,0.0848,0.4828,0.0723,5.88
9.72,0.0132,0.0848,0.4828,0.0727,5.91
9.74,0.0027,0.0773,0.4840,0.0712,5.84
9.76,0.0028,0.0876,0.4823,0.0693,5.68
9.78,0.0028,0.0708,0.4817,0.0697,5.71
9.80,0.0131,0.0708,0.4802,0.0698,5.67
9.82,0.0131,0.0708,0.4802,0.0702,5.70
9.84,0.0029,0.0649,0.4779,0.0683,5.60
9.86,0.0032,0.0750,0.4763,0.0668,5.48
